region,year,P_ant,P_nat,PR,FAR,PR_boot_5,PR_boot_95,significant,n_boot_failed
Central_India,1889,0.10333333333333333,0.08,1.2916666666666667,0.22580645161290325,0.9229548229548229,1.900714285714285,False,0
Central_India,1890,0.1,0.08333333333333333,1.2000000000000002,0.16666666666666674,0.8280980603448276,1.7579322638146164,False,0
Central_India,1891,0.09166666666666666,0.07833333333333334,1.1702127659574466,0.14545454545454528,0.8,1.8181818181818183,False,0
Central_India,1892,0.09333333333333334,0.08166666666666667,1.142857142857143,0.1250000000000001,0.7462433594738173,1.731886657101865,False,0
Central_India,1893,0.09333333333333334,0.08666666666666667,1.0769230769230769,0.0714285714285714,0.7452785923753666,1.5945945945945945,False,0
Central_India,1894,0.095,0.09,1.0555555555555556,0.052631578947368474,0.7236842105263157,1.5227813852813852,False,0
Central_India,1895,0.09833333333333333,0.08833333333333333,1.1132075471698113,0.10169491525423724,0.7500000000000001,1.6571804511278194,False,0
Central_India,1896,0.09833333333333333,0.09166666666666666,1.0727272727272728,0.06779661016949157,0.7382572115384616,1.5641583054626533,False,0
Central_India,1897,0.1,0.09666666666666666,1.0344827586206897,0.03333333333333344,0.7205344332855094,1.5511289622231872,False,0
Central_India,1898,0.105,0.1,1.0499999999999998,0.04761904761904745,0.7391304347826088,1.5555555555555556,False,0
Central_India,1899,0.11,0.09833333333333333,1.1186440677966103,0.10606060606060619,0.7848101265822786,1.5856893977103035,False,0
